Index,Filename,Roll,Min/Max,y_proba_Min,y_proba_Max,y_proba_Diff,TP(Min),TP(Max),TP_Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
8266,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_50,Min,0.8774,0.9371,0.059700000000000086,9744,3231,6513,0.8774,1103.0,1137.0,0.5075892857142857,669038,7406,116512,9744,0.0586585984032442
8784,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_50,Max,0.8774,0.9371,0.059700000000000086,9744,3231,6513,0.9371,177.0,132.0,0.42718446601941745,674632,1812,123025,3231,0.014351793182106196
8241,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_100,Min,0.8744,0.8834,0.009000000000000008,9997,8676,1321,0.8744,2215.0,2220.0,0.5005636978579482,668756,7688,116259,9997,0.06089215562032695
8324,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_100,Max,0.8744,0.8834,0.009000000000000008,9997,8676,1321,0.8834,1398.0,1396.0,0.49964209019327127,670078,6366,117580,8676,0.05042136611329363
8284,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_200,Min,0.8793,0.8792,-9.999999999998899e-05,9636,9644,-8,0.8793,3480.0,3570.0,0.5063829787234042,669184,7260,116620,9636,0.05750221771638576
8283,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_200,Max,0.8793,0.8792,-9.999999999998899e-05,9636,9644,-8,0.8792,2951.0,2859.0,0.49208261617900173,669176,7268,116612,9644,0.05756558104169307
8313,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_500,Min,0.8823,0.8822,-9.999999999998899e-05,8779,8780,-1,0.8823,7492.0,7705.0,0.5070079620977824,669957,6487,117477,8779,0.051379736408566724
8312,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_500,Max,0.8823,0.8822,-9.999999999998899e-05,8779,8780,-1,0.8822,7082.0,7051.0,0.49890327602066087,669954,6490,117476,8780,0.05140349765555696
8316,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_1000,Min,0.8826,0.8825,-0.00010000000000010001,8752,8752,0,0.8826,15165.0,15167.0,0.5000329684821311,669990,6454,117504,8752,0.05111836269167406
8315,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,mProb_1000,Max,0.8826,0.8825,-0.00010000000000010001,8752,8752,0,0.8825,15169.0,15167.0,0.4999670358649789,669989,6455,117504,8752,0.051126283107337474
7916,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_1,Min,0.792,0.9993,0.20729999999999993,16858,207,16651,0.792,13.0,14.0,0.5185185185185185,647265,29179,109398,16858,0.23110980864275757
9914,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_1,Max,0.792,0.9993,0.20729999999999993,16858,207,16651,0.9993,1.0,0.0,0.0,676334,110,126049,207,0.0008712457229755417
9097,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_10,Min,0.9101,0.9987,0.08860000000000001,4285,208,4077,0.9101,74.0,74.0,0.5,671814,4630,121971,4285,0.036671524521606894
9910,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_10,Max,0.9101,0.9987,0.08860000000000001,4285,208,4077,0.9987,21.0,16.0,0.43243243243243246,676330,114,126048,208,0.0009029273856291978
9196,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_20,Min,0.92,0.9978,0.07779999999999998,3607,222,3385,0.92,162.0,167.0,0.5075987841945289,672693,3751,122649,3607,0.029709479153465973
9905,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_20,Max,0.92,0.9978,0.07779999999999998,3607,222,3385,0.9978,53.0,46.0,0.46464646464646464,676314,130,126034,222,0.001029654036243822
9202,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_50,Min,0.9206,0.967,0.0464,3574,1137,2437,0.9206,401.0,402.0,0.5006226650062267,672730,3714,122682,3574,0.029416423773919655
9664,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_50,Max,0.9206,0.967,0.0464,3574,1137,2437,0.967,180.0,179.0,0.4986072423398329,675588,856,125119,1137,0.006779875807882398
9602,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_100,Min,0.9606,0.9658,0.005199999999999982,1381,1165,216,0.9606,439.0,442.0,0.5017026106696936,675329,1115,124875,1381,0.008831263464706628
9653,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_100,Max,0.9606,0.9658,0.005199999999999982,1381,1165,216,0.9658,383.0,382.0,0.4993464052287582,675552,892,125091,1165,0.007065010771765302
9636,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_200,Min,0.964,0.9643,0.000300000000000078,1239,1229,10,0.964,819.0,823.0,0.5012180267965896,675478,966,125017,1239,0.0076511215308579395
9639,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_200,Max,0.964,0.9643,0.000300000000000078,1239,1229,10,0.9643,830.0,828.0,0.49939686369119424,675488,956,125027,1229,0.0075719173742238
9654,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_500,Min,0.9659,0.9658,-9.999999999998899e-05,1163,1165,-2,0.9659,2076.0,2083.0,0.5008415484491464,675554,890,125093,1163,0.007049169940438475
9653,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,mProb_500,Max,0.9659,0.9658,-9.999999999998899e-05,1163,1165,-2,0.9658,2086.0,2085.0,0.4998801246703428,675552,892,125091,1165,0.007065010771765302
3336,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_1,Min,0.3339,0.9673,0.6334000000000001,42196,2,42194,0.3339,23.0,26.0,0.5306122448979592,632514,43930,84060,42196,0.3479438600937777
9156,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_1,Max,0.3339,0.9673,0.6334000000000001,42196,2,42194,0.9673,1.0,0.0,0.0,676444,0,126254,2,0.0
4376,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_10,Min,0.4379,0.6217,0.18380000000000002,27255,12006,15249,0.4379,126.0,126.0,0.5,656496,19948,99001,27255,0.1579964516537828
6214,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_10,Max,0.4379,0.6217,0.18380000000000002,27255,12006,15249,0.6217,51.0,48.0,0.48484848484848486,671321,5123,114250,12006,0.040576289443670005
4632,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_20,Min,0.4635,0.5568,0.09329999999999994,24435,16296,8139,0.4635,214.0,221.0,0.5080459770114942,660030,16414,101821,24435,0.13000570269927766
5565,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_20,Max,0.4635,0.5568,0.09329999999999994,24435,16296,8139,0.5568,140.0,139.0,0.4982078853046595,668176,8268,109960,16296,0.06548599670510709
4794,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_50,Min,0.4797,0.5548,0.07509999999999994,22850,16441,6409,0.4797,519.0,522.0,0.5014409221902018,661822,14622,103406,22850,0.11581231783043974
5545,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_50,Max,0.4797,0.5548,0.07509999999999994,22850,16441,6409,0.5548,329.0,327.0,0.49847560975609756,668037,8407,109815,16441,0.06658693448232163
4993,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_100,Min,0.4996,0.5165,0.01689999999999997,21001,19515,1486,0.4996,907.0,914.0,0.5019220208676551,663815,12629,105255,21001,0.10002692941325561
5162,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_100,Max,0.4996,0.5165,0.01689999999999997,21001,19515,1486,0.5165,841.0,837.0,0.49880810488676997,665293,11151,106741,19515,0.08832055506272969
5062,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_200,Min,0.5065,0.5118,0.005300000000000082,20383,19909,474,0.5065,1766.0,1767.0,0.5001415227851684,664425,12019,105873,20383,0.09519547585857306
5115,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_200,Max,0.5065,0.5118,0.005300000000000082,20383,19909,474,0.5118,1725.0,1720.0,0.49927431059506533,664917,11527,106347,19909,0.09129863135217337
5074,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_500,Min,0.5077,0.508,0.00029999999999996696,20289,20264,25,0.5077,4393.0,4394.0,0.5000569022419483,664541,11903,105967,20289,0.09427670764161704
5077,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_500,Max,0.5077,0.508,0.00029999999999996696,20289,20264,25,0.508,4385.0,4384.0,0.49994298095563916,664567,11877,105992,20264,0.09407077683436826
5107,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_1000,Min,0.511,0.5109,-9.999999999998899e-05,19987,20002,-15,0.511,8682.0,8685.0,0.5000863707030575,664826,11618,106269,19987,0.09201938917754404
5106,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_1000,Max,0.511,0.5109,-9.999999999998899e-05,19987,20002,-15,0.5109,8691.0,8682.0,0.49974097737869105,664817,11627,106254,20002,0.09209067291851476
5244,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_2000,Min,0.5247,0.5246,-0.00010000000000010001,18830,18837,-7,0.5247,17071.0,17072.0,0.5000146442901913,665962,10482,107426,18830,0.08302179698390572
5243,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard_Round_4,mProb_2000,Max,0.5247,0.5246,-0.00010000000000010001,18830,18837,-7,0.5246,17085.0,17080.0,0.4999268256988146,665951,10493,107419,18837,0.08310892155620327
3207,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_1,Min,0.3245,0.8765,0.5519999999999999,28822,2,28820,0.3245,28.0,28.0,0.5,636940,39504,97434,28822,0.3128881003675073
7489,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_1,Max,0.3245,0.8765,0.5519999999999999,28822,2,28820,0.8765,1.0,0.0,0.0,676444,0,126254,2,0.0
4371,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_10,Min,0.4409,0.7748,0.33390000000000003,13508,116,13392,0.4409,118.0,125.0,0.51440329218107,663147,13297,112748,13508,0.10531776707641617
7356,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_10,Max,0.4409,0.7748,0.33390000000000003,13508,116,13392,0.7748,7.0,7.0,0.5,676401,43,126140,116,0.0003405778735268027
4601,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_20,Min,0.4639,0.7169,0.253,11279,449,10830,0.4639,170.0,175.0,0.5072463768115942,665929,10515,114977,11279,0.08328317070079838
7038,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_20,Max,0.4639,0.7169,0.253,11279,449,10830,0.7169,15.0,14.0,0.4827586206896552,676251,193,125807,449,0.001528640223038905
4907,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_50,Min,0.4945,0.6344,0.13989999999999997,8757,1767,6990,0.4945,401.0,403.0,0.5012437810945274,668871,7573,117499,8757,0.059981307819034345
6304,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_50,Max,0.4945,0.6344,0.13989999999999997,8757,1767,6990,0.6344,118.0,118.0,0.5,675381,1063,124489,1767,0.0084194018502091
4957,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_100,Min,0.4995,0.5474,0.0479,8363,5212,3151,0.4995,774.0,775.0,0.500322788896062,669273,7171,117893,8363,0.05679730072234191
5436,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_100,Max,0.4995,0.5474,0.0479,8363,5212,3151,0.5474,525.0,524.0,0.49952335557673977,672516,3928,121044,5212,0.031111392725890256
5317,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_200,Min,0.5355,0.5404,0.0049000000000000155,5892,5582,310,0.5355,1227.0,1228.0,0.50020366598778,671866,4578,120364,5892,0.036259662907109365
5366,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_200,Max,0.5355,0.5404,0.0049000000000000155,5892,5582,310,0.5404,1151.0,1150.0,0.4997827031725337,672139,4305,120674,5582,0.03409738943099734
5302,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_500,Min,0.534,0.5339,-9.999999999998899e-05,5976,5982,-6,0.534,3084.0,3087.0,0.5002430724355859,671767,4677,120280,5976,0.037043784057787355
5301,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_500,Max,0.534,0.5339,-9.999999999998899e-05,5976,5982,-6,0.5339,3093.0,3080.0,0.4989470273772882,671762,4682,120274,5982,0.03708338613610442
5245,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_1000,Min,0.5283,0.5292,0.0009000000000000119,6325,6279,46,0.5283,6442.0,6442.0,0.5,671400,5044,119931,6325,0.039950576606260293
5254,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_1000,Max,0.5283,0.5292,0.0009000000000000119,6325,6279,46,0.5292,6402.0,6401.0,0.4999609466531282,671459,4985,119977,6279,0.03948327208211887
5498,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_2000,Min,0.5536,0.5535,-9.999999999998899e-05,4873,4879,-6,0.5536,10951.0,10959.0,0.5001825650387951,672847,3597,121383,4873,0.028489735141300217
5497,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium_Round_4,mProb_2000,Max,0.5536,0.5535,-9.999999999998899e-05,4873,4879,-6,0.5535,10965.0,10962.0,0.49993159118894515,672842,3602,121377,4879,0.028529337219617285
2950,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_1,Min,0.3182,0.5215,0.20329999999999998,8209,0,8209,0.3182,25.0,26.0,0.5098039215686274,661389,15055,118047,8209,0.11924185781269801
4379,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_1,Max,0.3182,0.5215,0.20329999999999998,8209,0,8209,0.5215,1.0,0.0,0.0,676444,0,126256,0,0.0
3606,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_10,Min,0.3838,0.4958,0.11200000000000004,1780,7,1773,0.3838,58.0,63.0,0.5206611570247934,673702,2742,124476,1780,0.02171777974908123
4372,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_10,Max,0.3838,0.4958,0.11200000000000004,1780,7,1773,0.4958,13.0,11.0,0.4583333333333333,676437,7,126249,7,5.544290964389811e-05
3965,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_20,Min,0.4208,0.494,0.07319999999999999,565,11,554,0.4208,49.0,49.0,0.5,675620,824,125691,565,0.006526422506653149
4370,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy_Round_4,mProb_20,Max,0.4208,0.494,0.07319999999999999,565,11,554,0.494,29.0,23.0,0.4423076923076923,676436,8,126245,11,6.336332530731213e-05
15,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_1,Min,0.045,0.9767,0.9317,126236,656,125580,0.045,1.0,1.0,0.5,3479,672965,20,126236,5.3301625269294135
2607,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_1,Max,0.045,0.9767,0.9317,126236,656,125580,0.9767,1.0,1.0,0.5,676369,75,125600,656,0.0005940311747560512
2044,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_10,Min,0.7583,0.8517,0.09340000000000004,35639,13962,21677,0.7583,18.0,23.0,0.5609756097560976,654574,21870,90617,35639,0.17321949055886454
2358,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_10,Max,0.7583,0.8517,0.09340000000000004,35639,13962,21677,0.8517,15.0,14.0,0.4827586206896552,671534,4910,112294,13962,0.038889240907362815
2060,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_20,Min,0.763,0.8252,0.06220000000000003,33425,19825,13600,0.763,64.0,86.0,0.5733333333333334,656922,19522,92831,33425,0.1546223545811684
2278,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_20,Max,0.763,0.8252,0.06220000000000003,33425,19825,13600,0.8252,86.0,86.0,0.5,668050,8394,106431,19825,0.06648396907869725
2069,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_50,Min,0.765,0.7645,-0.000500000000000056,33352,33398,-46,0.765,4486.0,4565.0,0.5043641586565021,656970,19474,92904,33352,0.15424217462932455
2068,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_50,Max,0.765,0.7645,-0.000500000000000056,33352,33398,-46,0.7645,2463.0,2334.0,0.48655409631019386,656942,19502,92858,33398,0.15446394626790014
2066,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_100,Min,0.7643,0.7642,-9.999999999998899e-05,33399,33399,0,0.7643,4723.0,4770.0,0.502475508269251,656941,19503,92857,33399,0.15447186668356355
2065,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_100,Max,0.7643,0.7642,-9.999999999998899e-05,33399,33399,0,0.7642,7213.0,7044.0,0.4940730869046784,656940,19504,92857,33399,0.15447978709922697
2079,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_200,Min,0.7675,0.7672,-0.00029999999999996696,33317,33323,-6,0.7675,11459.0,11734.0,0.505928512913379,657007,19437,92939,33317,0.15394911924977822
2078,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_200,Max,0.7675,0.7672,-0.00029999999999996696,33317,33323,-6,0.7672,14041.0,13896.0,0.4974048752550381,656999,19445,92933,33323,0.15401248257508554
2079,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_500,Min,0.7675,0.7672,-0.00029999999999996696,33317,33323,-6,0.7675,31070.0,31530.0,0.5036741214057509,657007,19437,92939,33317,0.15394911924977822
2078,BRFC_alpha_0_5_1_0_1_0_Hard_Round_4,mProb_500,Max,0.7675,0.7672,-0.00029999999999996696,33317,33323,-6,0.7672,34643.0,33833.0,0.4940855190139611,656999,19445,92933,33323,0.15401248257508554
28,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_1,Min,0.0153,0.998,0.9827,126241,126,126115,0.0153,1.0,1.0,0.5,793,675651,15,126241,5.3514367634013436
9050,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_1,Max,0.0153,0.998,0.9827,126241,126,126115,0.998,1.0,0.0,0.0,676390,54,126130,126,0.0004277024458243569
8004,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_10,Min,0.8496,0.9957,0.1461,13310,129,13181,0.8496,915.0,943.0,0.5075349838536061,664498,11946,112946,13310,0.09461728551514384
9046,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_10,Max,0.8496,0.9957,0.1461,13310,129,13181,0.9957,15.0,15.0,0.5,676385,59,126127,129,0.00046730452414142697
8002,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_20,Min,0.8494,0.9632,0.1137999999999999,13316,1107,12209,0.8494,960.0,962.0,0.5005202913631633,664495,11949,112940,13316,0.09464104676213407
8958,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_20,Max,0.8494,0.9632,0.1137999999999999,13316,1107,12209,0.9632,39.0,37.0,0.4868421052631579,675853,591,125149,1107,0.0046809656570776835
8083,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_50,Min,0.8578,0.9555,0.09770000000000001,11809,1566,10243,0.8578,1189.0,1196.0,0.5014675052410902,666219,10225,114447,11809,0.08098625015840831
8912,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_50,Max,0.8578,0.9555,0.09770000000000001,11809,1566,10243,0.9555,152.0,124.0,0.4492753623188406,675595,849,124690,1566,0.0067244328982385
8241,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_100,Min,0.8748,0.882,0.007199999999999984,9164,7977,1187,0.8748,2128.0,2131.0,0.5003521953510214,669066,7378,117092,9164,0.05843682676466861
8309,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_100,Max,0.8748,0.882,0.007199999999999984,9164,7977,1187,0.882,1382.0,1372.0,0.49818445896877267,670215,6229,118279,7977,0.049336269167405904
8283,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_200,Min,0.8792,0.8791,-9.999999999998899e-05,8849,8853,-4,0.8792,3344.0,3428.0,0.5062020082693444,669471,6973,117407,8849,0.05522905842098593
8282,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_200,Max,0.8792,0.8791,-9.999999999998899e-05,8849,8853,-4,0.8791,2800.0,2690.0,0.4899817850637523,669462,6982,117403,8853,0.05530034216195666
8306,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_500,Min,0.8817,0.8815,-0.000200000000000089,7989,8019,-30,0.8817,7440.0,7483.0,0.5014407290759231,670205,6239,118267,7989,0.049415473324040046
8305,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_500,Max,0.8817,0.8815,-0.000200000000000089,7989,8019,-30,0.8815,7003.0,6886.0,0.49578803369573043,670177,6267,118237,8019,0.04963724496261564
8376,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_1000,Min,0.8893,0.8892,-9.999999999998899e-05,7533,7534,-1,0.8893,13445.0,13504.0,0.5010946602842407,670740,5704,118723,7533,0.04517805094411355
8375,BRFC_alpha_0_5_1_0_1_0_Medium_Round_4,mProb_1000,Max,0.8893,0.8892,-9.999999999998899e-05,7533,7534,-1,0.8892,13206.0,13081.0,0.4976223989044014,670736,5708,118722,7534,0.0452097326067672
7528,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_1,Min,0.7531,0.999,0.2459,23062,196,22866,0.7531,11.0,13.0,0.5416666666666666,631830,44614,103194,23062,0.3533614244075529
9917,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_1,Max,0.7531,0.999,0.2459,23062,196,22866,0.999,2.0,1.0,0.3333333333333333,676340,104,126060,196,0.0008237232289950577
8840,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_10,Min,0.8843,0.9981,0.11380000000000001,6322,200,6122,0.8843,111.0,111.0,0.5,668758,7686,119934,6322,0.06087631478900013
9913,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_10,Max,0.8843,0.9981,0.11380000000000001,6322,200,6122,0.9981,18.0,17.0,0.4857142857142857,676331,113,126056,200,0.0008950069699657839
9211,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_20,Min,0.9214,0.9887,0.06730000000000003,3461,414,3047,0.9214,147.0,150.0,0.5050505050505051,672812,3632,122795,3461,0.028766949689519705
9857,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_20,Max,0.9214,0.9887,0.06730000000000003,3461,414,3047,0.9887,40.0,39.0,0.4936708860759494,676189,255,125842,414,0.002019705994170574
9593,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_50,Min,0.96,0.9661,0.006099999999999994,1407,1137,270,0.96,235.0,235.0,0.5,675339,1105,124849,1407,0.008752059308072487
9652,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_50,Max,0.96,0.9661,0.006099999999999994,1407,1137,270,0.9661,191.0,190.0,0.49868766404199477,675596,848,125119,1137,0.006716512482575086
9621,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_100,Min,0.9629,0.9633,0.00040000000000006697,1278,1254,24,0.9629,431.0,433.0,0.5011574074074074,675465,979,124978,1278,0.007754086934482322
9625,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_100,Max,0.9629,0.9633,0.00040000000000006697,1278,1254,24,0.9633,436.0,432.0,0.4976958525345622,675485,959,125002,1254,0.007595678621214041
9640,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_200,Min,0.9648,0.9647,-9.999999999998899e-05,1198,1199,-1,0.9648,819.0,824.0,0.5015216068167986,675549,895,125058,1198,0.007088772018755544
9639,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_200,Max,0.9648,0.9647,-9.999999999998899e-05,1198,1199,-1,0.9647,827.0,822.0,0.49848392965433597,675549,895,125057,1199,0.007088772018755544
9639,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_500,Min,0.9647,0.9651,0.00039999999999995595,1199,1175,24,0.9647,2098.0,2098.0,0.5,675549,895,125057,1199,0.007088772018755544
9643,BRFC_alpha_0_5_1_0_1_0_Easy_Round_4,mProb_500,Max,0.9647,0.9651,0.00039999999999995595,1199,1175,24,0.9651,2078.0,2075.0,0.49963881531423066,675563,881,125081,1175,0.006977886199467748
3007,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_1,Min,0.3009,0.965,0.6640999999999999,47568,0,47568,0.3009,20.0,28.0,0.5833333333333334,620491,55953,78688,47568,0.44317101761500444
9194,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_1,Max,0.3009,0.965,0.6640999999999999,47568,0,47568,0.965,1.0,0.0,0.0,676444,0,126256,0,0.0
4472,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_10,Min,0.4474,0.9338,0.48639999999999994,25917,42,25875,0.4474,123.0,128.0,0.5099601593625498,658177,18267,100339,25917,0.14468223292358384
9146,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_10,Max,0.4474,0.9338,0.48639999999999994,25917,42,25875,0.9338,6.0,6.0,0.5,676433,11,126214,42,8.712457229755417e-05
4474,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_20,Min,0.4476,0.5974,0.14980000000000004,25885,13591,12294,0.4476,257.0,258.0,0.5009708737864078,658202,18242,100371,25885,0.14448422253199847
5972,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_20,Max,0.4476,0.5974,0.14980000000000004,25885,13591,12294,0.5974,90.0,89.0,0.4972067039106145,670255,6189,112665,13591,0.04901945254086935
4795,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_50,Min,0.4797,0.5425,0.06279999999999997,22597,17317,5280,0.4797,501.0,502.0,0.5004985044865404,661986,14458,103659,22597,0.11451336966163984
5423,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_50,Max,0.4797,0.5425,0.06279999999999997,22597,17317,5280,0.5425,350.0,349.0,0.49928469241773965,667275,9169,108939,17317,0.07262229121784311
4943,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_100,Min,0.4945,0.54,0.04550000000000004,21218,17481,3737,0.4945,912.0,912.0,0.5,663455,12989,105038,21218,0.10287827905208466
5398,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard_Round_4,mProb_100,Max,0.4945,0.54,0.04550000000000004,21218,17481,3737,0.54,723.0,718.0,0.49826509368494104,667094,9350,108775,17481,0.07405588645292105
